archivo_fasta,metodo,repeticion,threads,schedule,longitud_A,longitud_B,match,mismatch,gap,tiempo_init_ms,tiempo_llenado_ms,tiempo_traceback_ms,tiempo_total_ms,puntuacion
datos/dna_2k.fasta,antidiagonal,1,2,guided,2048,2048,2,-1,-2,10.1181,86.9802,0.6923,97.7906,3484
datos/dna_2k.fasta,antidiagonal,1,2,guided,2048,2048,2,-1,-2,19.3046,160.3223,0.8785,180.5054,3484
datos/dna_2k.fasta,antidiagonal,1,2,guided,2048,2048,2,-1,-2,17.4216,149.9230,1.2544,168.5991,3484
datos/dna_2k.fasta,antidiagonal,1,2,guided,2048,2048,2,-1,-2,17.7021,151.5448,1.2237,170.4706,3484
datos/dna_2k.fasta,antidiagonal,1,2,guided,2048,2048,2,-1,-2,18.9162,149.2110,1.1833,169.3105,3484
datos/dna_2k.fasta,antidiagonal,1,2,guided,2048,2048,2,-1,-2,9.8851,83.1579,0.6843,93.7274,3484
datos/dna_2k.fasta,antidiagonal,1,2,guided,2048,2048,2,-1,-2,9.8348,86.2678,0.6875,96.7900,3484
datos/dna_2k.fasta,antidiagonal,1,2,guided,2048,2048,2,-1,-2,19.1175,143.5835,1.2464,163.9474,3484
datos/dna_2k.fasta,antidiagonal,1,4,guided,2048,2048,2,-1,-2,16.3309,129.3165,1.0932,146.7407,3484
datos/dna_2k.fasta,antidiagonal,1,4,guided,2048,2048,2,-1,-2,16.2006,129.3110,1.1208,146.6325,3484
datos/dna_2k.fasta,antidiagonal,1,4,guided,2048,2048,2,-1,-2,16.1982,129.9136,1.0899,147.2017,3484
datos/dna_2k.fasta,antidiagonal,1,4,guided,2048,2048,2,-1,-2,9.4852,69.6182,0.6387,79.7421,3484
datos/dna_2k.fasta,antidiagonal,1,4,guided,2048,2048,2,-1,-2,9.4624,76.1863,0.6569,86.3056,3484
datos/dna_2k.fasta,antidiagonal,1,4,guided,2048,2048,2,-1,-2,9.4602,73.0173,0.6386,83.1162,3484
datos/dna_2k.fasta,antidiagonal,1,4,guided,2048,2048,2,-1,-2,19.4525,142.6156,0.9171,162.9852,3484
datos/dna_2k.fasta,antidiagonal,1,4,guided,2048,2048,2,-1,-2,13.7184,103.8072,0.9072,118.4329,3484
datos/dna_2k.fasta,antidiagonal,1,4,guided,2048,2048,2,-1,-2,4.4099,29.7996,0.3289,34.5383,3484
datos/dna_2k.fasta,antidiagonal,1,4,guided,2048,2048,2,-1,-2,7.3284,70.4803,0.6932,78.5019,3484
datos/dna_2k.fasta,antidiagonal,1,4,guided,2048,2048,2,-1,-2,9.9026,73.6823,0.6764,84.2614,3484
datos/dna_2k.fasta,antidiagonal,1,4,guided,2048,2048,2,-1,-2,9.9402,73.4332,0.6716,84.0450,3484
datos/dna_2k.fasta,antidiagonal,1,4,guided,2048,2048,2,-1,-2,10.0249,73.4096,0.6782,84.1127,3484
datos/dna_2k.fasta,antidiagonal,1,4,guided,2048,2048,2,-1,-2,9.9789,77.8566,1.1932,89.0287,3484
datos/dna_2k.fasta,antidiagonal,1,4,guided,2048,2048,2,-1,-2,9.8512,73.1869,0.6812,83.7192,3484
datos/dna_2k.fasta,antidiagonal,1,4,guided,2048,2048,2,-1,-2,9.8767,73.3709,0.6777,83.9253,3484
datos/dna_2k.fasta,antidiagonal,1,4,guided,2048,2048,2,-1,-2,9.8901,74.5200,0.6698,85.0799,3484
datos/dna_2k.fasta,antidiagonal,1,4,guided,2048,2048,2,-1,-2,9.8253,74.9472,0.6794,85.4520,3484
datos/dna_2k.fasta,antidiagonal,1,4,guided,2048,2048,2,-1,-2,9.8686,75.0752,0.6741,85.6179,3484
datos/dna_2k.fasta,antidiagonal,1,4,guided,2048,2048,2,-1,-2,9.8207,74.5281,0.6751,85.0240,3484
datos/dna_2k.fasta,antidiagonal,1,4,guided,2048,2048,2,-1,-2,19.1958,144.8077,1.3005,165.3039,3484
datos/dna_2k.fasta,antidiagonal,1,4,guided,2048,2048,2,-1,-2,8.4777,62.3113,0.5865,71.3756,3484
datos/dna_2k.fasta,antidiagonal,1,4,guided,2048,2048,2,-1,-2,8.4551,65.8531,0.7619,75.0701,3484
datos/dna_2k.fasta,antidiagonal,1,4,guided,2048,2048,2,-1,-2,8.4733,63.9928,0.5856,73.0517,3484
datos/dna_2k.fasta,antidiagonal,1,4,guided,2048,2048,2,-1,-2,8.5046,63.2558,0.5887,72.3490,3484
datos/dna_2k.fasta,antidiagonal,1,4,guided,2048,2048,2,-1,-2,8.4143,63.6549,0.5853,72.6545,3484
datos/dna_2k.fasta,antidiagonal,1,4,guided,2048,2048,2,-1,-2,8.4675,62.3918,0.5882,71.4475,3484
datos/dna_2k.fasta,antidiagonal,1,4,guided,2048,2048,2,-1,-2,8.2952,63.1858,0.5968,72.0778,3484
datos/dna_2k.fasta,antidiagonal,1,4,guided,2048,2048,2,-1,-2,9.6142,73.7370,0.6728,84.0240,3484
datos/dna_2k.fasta,antidiagonal,1,4,guided,2048,2048,2,-1,-2,9.8444,74.7689,0.6759,85.2892,3484
datos/dna_2k.fasta,antidiagonal,1,4,guided,2048,2048,2,-1,-2,9.8696,73.4734,0.6930,84.0361,3484
datos/dna_2k.fasta,antidiagonal,1,4,guided,2048,2048,2,-1,-2,9.8044,75.1657,0.6728,85.6429,3484
datos/dna_2k.fasta,antidiagonal,1,4,guided,2048,2048,2,-1,-2,9.8605,76.5588,0.8857,87.3049,3484
datos/dna_2k.fasta,antidiagonal,1,4,guided,2048,2048,2,-1,-2,9.6557,75.2135,0.6801,85.5492,3484
datos/dna_2k.fasta,antidiagonal,1,4,guided,2048,2048,2,-1,-2,9.8559,73.7857,0.6756,84.3172,3484
datos/dna_2k.fasta,antidiagonal,1,4,guided,2048,2048,2,-1,-2,9.8842,76.8771,0.6929,87.4542,3484
datos/dna_2k.fasta,antidiagonal,1,4,guided,2048,2048,2,-1,-2,9.8461,73.6984,0.6863,84.2308,3484
datos/dna_2k.fasta,antidiagonal,1,4,guided,2048,2048,2,-1,-2,9.8440,74.3940,0.6663,84.9043,3484
datos/dna_2k.fasta,antidiagonal,1,4,guided,2048,2048,2,-1,-2,9.8630,76.0232,0.6693,86.5556,3484
datos/dna_2k.fasta,antidiagonal,1,4,guided,2048,2048,2,-1,-2,10.2165,73.5153,0.6670,84.3989,3484
datos/dna_2k.fasta,antidiagonal,1,4,guided,2048,2048,2,-1,-2,9.9373,74.5943,0.6728,85.2044,3484
datos/dna_2k.fasta,antidiagonal,1,4,guided,2048,2048,2,-1,-2,19.2364,152.3908,0.7666,172.3937,3484
datos/dna_2k.fasta,antidiagonal,1,4,guided,2048,2048,2,-1,-2,10.4375,79.0527,0.7068,90.1971,3484
datos/dna_2k.fasta,antidiagonal,1,4,guided,2048,2048,2,-1,-2,10.4292,79.1521,0.7189,90.3002,3484
datos/dna_2k.fasta,antidiagonal,1,4,guided,2048,2048,2,-1,-2,10.4400,78.9446,0.7117,90.0963,3484
datos/dna_2k.fasta,antidiagonal,1,4,guided,2048,2048,2,-1,-2,10.4080,79.2834,0.7164,90.4077,3484
datos/dna_2k.fasta,antidiagonal,1,4,guided,2048,2048,2,-1,-2,10.4413,78.8975,0.7074,90.0462,3484
datos/dna_2k.fasta,antidiagonal,1,4,guided,2048,2048,2,-1,-2,10.3968,78.8012,0.7604,89.9584,3484
datos/dna_2k.fasta,antidiagonal,1,4,guided,2048,2048,2,-1,-2,10.3120,78.6050,0.7217,89.6387,3484
datos/dna_2k.fasta,antidiagonal,1,4,guided,2048,2048,2,-1,-2,10.3963,78.2763,0.7070,89.3796,3484
datos/dna_2k.fasta,antidiagonal,1,6,guided,2048,2048,2,-1,-2,15.0468,77.5810,0.7307,93.3584,3484
datos/dna_2k.fasta,antidiagonal,1,6,guided,2048,2048,2,-1,-2,10.4684,70.7641,0.9293,82.1617,3484
datos/dna_2k.fasta,antidiagonal,1,6,guided,2048,2048,2,-1,-2,10.4759,69.3020,0.9337,80.7115,3484
datos/dna_2k.fasta,antidiagonal,1,6,guided,2048,2048,2,-1,-2,10.5166,72.0032,0.9380,83.4578,3484
datos/dna_2k.fasta,antidiagonal,1,6,guided,2048,2048,2,-1,-2,10.4782,68.5918,0.9290,79.9991,3484
datos/dna_2k.fasta,antidiagonal,1,6,guided,2048,2048,2,-1,-2,10.4201,71.2427,0.9302,82.5929,3484
datos/dna_2k.fasta,antidiagonal,1,6,guided,2048,2048,2,-1,-2,10.5783,71.7790,0.9314,83.2887,3484
datos/dna_2k.fasta,antidiagonal,1,6,guided,2048,2048,2,-1,-2,10.4939,69.1512,0.9273,80.5723,3484
datos/dna_2k.fasta,antidiagonal,1,6,guided,2048,2048,2,-1,-2,10.4427,69.9773,0.9276,81.3476,3484
datos/dna_2k.fasta,antidiagonal,1,6,guided,2048,2048,2,-1,-2,10.4494,70.7298,0.9436,82.1228,3484
datos/dna_2k.fasta,antidiagonal,1,6,guided,2048,2048,2,-1,-2,10.4341,71.7295,0.9343,83.0979,3484
datos/dna_2k.fasta,antidiagonal,1,6,guided,2048,2048,2,-1,-2,10.4456,68.3353,0.9276,79.7086,3484
datos/dna_2k.fasta,antidiagonal,1,6,guided,2048,2048,2,-1,-2,12.4933,87.8526,1.1118,101.4577,3484
datos/dna_2k.fasta,antidiagonal,1,6,guided,2048,2048,2,-1,-2,12.8234,89.2530,1.1208,103.1972,3484
datos/dna_2k.fasta,antidiagonal,1,6,guided,2048,2048,2,-1,-2,12.7426,86.1641,1.1245,100.0312,3484
datos/dna_2k.fasta,antidiagonal,1,6,guided,2048,2048,2,-1,-2,12.6198,88.4510,1.1143,102.1851,3484
datos/dna_2k.fasta,antidiagonal,1,6,guided,2048,2048,2,-1,-2,12.6984,85.2707,1.1144,99.0835,3484
datos/dna_2k.fasta,antidiagonal,1,6,guided,2048,2048,2,-1,-2,12.7653,81.4694,1.1234,95.3581,3484
datos/dna_2k.fasta,antidiagonal,1,6,guided,2048,2048,2,-1,-2,12.9419,84.2452,1.1273,98.3144,3484
datos/dna_2k.fasta,antidiagonal,1,6,guided,2048,2048,2,-1,-2,12.5222,85.3929,1.1190,99.0341,3484
datos/dna_2k.fasta,antidiagonal,1,6,guided,2048,2048,2,-1,-2,12.8167,85.7330,1.1315,99.6812,3484
datos/dna_2k.fasta,antidiagonal,1,6,guided,2048,2048,2,-1,-2,12.6688,88.4475,1.1259,102.2423,3484
datos/dna_2k.fasta,antidiagonal,1,6,guided,2048,2048,2,-1,-2,12.8317,88.9897,1.1207,102.9421,3484
datos/dna_2k.fasta,antidiagonal,1,6,guided,2048,2048,2,-1,-2,9.8492,67.5893,0.8889,78.3275,3484
datos/dna_2k.fasta,antidiagonal,1,6,guided,2048,2048,2,-1,-2,9.8578,65.2899,0.8908,76.0385,3484
datos/dna_2k.fasta,antidiagonal,1,6,guided,2048,2048,2,-1,-2,9.8230,66.1914,0.8876,76.9020,3484
datos/dna_2k.fasta,antidiagonal,1,6,guided,2048,2048,2,-1,-2,10.6088,72.4187,1.0940,84.1214,3484
datos/dna_2k.fasta,antidiagonal,1,6,guided,2048,2048,2,-1,-2,10.0120,64.0326,0.8909,74.9356,3484
datos/dna_2k.fasta,antidiagonal,1,6,guided,2048,2048,2,-1,-2,9.9144,66.9714,0.8934,77.7793,3484
datos/dna_2k.fasta,antidiagonal,1,6,guided,2048,2048,2,-1,-2,19.5742,120.1975,1.5490,141.3207,3484
datos/dna_2k.fasta,antidiagonal,1,6,guided,2048,2048,2,-1,-2,17.6824,124.3470,1.5816,143.6110,3484
datos/dna_2k.fasta,antidiagonal,1,6,guided,2048,2048,2,-1,-2,16.3961,109.7582,1.4064,127.5607,3484
datos/dna_2k.fasta,antidiagonal,1,6,guided,2048,2048,2,-1,-2,16.3344,117.7134,1.4282,135.4760,3484
datos/dna_2k.fasta,antidiagonal,1,6,guided,2048,2048,2,-1,-2,19.6072,128.6392,1.6920,149.9384,3484
datos/dna_2k.fasta,antidiagonal,1,6,guided,2048,2048,2,-1,-2,19.0718,130.8241,1.6884,151.5843,3484
datos/dna_2k.fasta,antidiagonal,1,6,guided,2048,2048,2,-1,-2,8.5270,56.9710,0.7675,66.2656,3484
datos/dna_2k.fasta,antidiagonal,1,6,guided,2048,2048,2,-1,-2,14.9208,106.0961,1.3099,122.3268,3484
datos/dna_2k.fasta,antidiagonal,1,6,guided,2048,2048,2,-1,-2,14.8354,105.1389,1.3164,121.2907,3484
datos/dna_2k.fasta,antidiagonal,1,6,guided,2048,2048,2,-1,-2,15.0703,102.0463,1.3141,118.4307,3484
datos/dna_2k.fasta,antidiagonal,1,6,guided,2048,2048,2,-1,-2,14.9266,101.3442,1.3108,117.5816,3484
datos/dna_2k.fasta,antidiagonal,1,6,guided,2048,2048,2,-1,-2,14.9488,103.9206,1.3272,120.1966,3484
datos/dna_2k.fasta,antidiagonal,1,6,guided,2048,2048,2,-1,-2,15.0814,99.1288,1.3129,115.5231,3484
datos/dna_2k.fasta,antidiagonal,1,6,guided,2048,2048,2,-1,-2,11.1868,70.5425,0.9844,82.7137,3484
datos/dna_2k.fasta,antidiagonal,1,6,guided,2048,2048,2,-1,-2,17.8690,121.4583,1.5410,140.8683,3484
datos/dna_2k.fasta,antidiagonal,1,6,guided,2048,2048,2,-1,-2,16.3569,113.7010,1.4272,131.4851,3484
datos/dna_2k.fasta,antidiagonal,1,6,guided,2048,2048,2,-1,-2,5.8782,35.8742,0.5433,42.2958,3484
datos/dna_2k.fasta,antidiagonal,1,6,guided,2048,2048,2,-1,-2,10.3921,93.9984,1.2319,105.6224,3484
datos/dna_2k.fasta,antidiagonal,1,6,guided,2048,2048,2,-1,-2,13.6141,92.2729,1.1973,107.0843,3484
datos/dna_2k.fasta,antidiagonal,1,6,guided,2048,2048,2,-1,-2,13.6443,95.3488,1.1980,110.1912,3484
datos/dna_2k.fasta,antidiagonal,1,6,guided,2048,2048,2,-1,-2,7.1528,46.7773,0.6561,54.5861,3484
datos/dna_2k.fasta,antidiagonal,1,8,guided,2048,2048,2,-1,-2,10.7082,74.6823,0.9850,86.3755,3484
datos/dna_2k.fasta,antidiagonal,1,8,guided,2048,2048,2,-1,-2,11.1288,69.8043,0.9741,81.9073,3484
datos/dna_2k.fasta,antidiagonal,1,8,guided,2048,2048,2,-1,-2,11.1636,69.9732,0.9655,82.1024,3484
datos/dna_2k.fasta,antidiagonal,1,8,guided,2048,2048,2,-1,-2,11.0172,76.6271,1.0395,88.6838,3484
datos/dna_2k.fasta,antidiagonal,1,8,guided,2048,2048,2,-1,-2,11.2549,80.7916,0.9963,93.0428,3484
datos/dna_2k.fasta,antidiagonal,1,8,guided,2048,2048,2,-1,-2,11.0771,144.9359,0.9654,156.9784,3484
datos/dna_2k.fasta,antidiagonal,1,8,guided,2048,2048,2,-1,-2,8.9614,60.7166,0.7983,70.4764,3484
datos/dna_2k.fasta,antidiagonal,1,8,guided,2048,2048,2,-1,-2,8.8828,55.6521,0.7909,65.3258,3484
datos/dna_2k.fasta,antidiagonal,1,8,guided,2048,2048,2,-1,-2,8.9265,60.8730,0.7914,70.5909,3484
datos/dna_2k.fasta,antidiagonal,1,8,guided,2048,2048,2,-1,-2,8.9010,57.6039,0.7927,67.2976,3484
datos/dna_2k.fasta,antidiagonal,1,8,guided,2048,2048,2,-1,-2,19.5883,130.8404,1.6566,152.0854,3484
datos/dna_2k.fasta,antidiagonal,1,8,guided,2048,2048,2,-1,-2,10.5279,69.2018,1.0600,80.7898,3484
datos/dna_2k.fasta,antidiagonal,1,8,guided,2048,2048,2,-1,-2,10.5433,73.5995,0.9196,85.0624,3484
datos/dna_2k.fasta,antidiagonal,1,8,guided,2048,2048,2,-1,-2,10.5068,69.2885,0.9218,80.7171,3484
datos/dna_2k.fasta,antidiagonal,1,8,guided,2048,2048,2,-1,-2,12.8729,200.9225,0.4545,214.2499,3484
datos/dna_2k.fasta,antidiagonal,1,8,guided,2048,2048,2,-1,-2,4.2576,26.9060,0.4165,31.5802,3484
datos/dna_2k.fasta,antidiagonal,1,8,guided,2048,2048,2,-1,-2,4.4451,25.6026,0.4115,30.4591,3484
datos/dna_2k.fasta,antidiagonal,1,8,guided,2048,2048,2,-1,-2,6.9678,65.3181,0.8782,73.1641,3484
datos/dna_2k.fasta,antidiagonal,1,8,guided,2048,2048,2,-1,-2,9.8481,68.3228,0.8687,79.0395,3484
datos/dna_2k.fasta,antidiagonal,1,8,guided,2048,2048,2,-1,-2,9.8622,69.6366,0.8778,80.3766,3484
datos/dna_2k.fasta,antidiagonal,1,8,guided,2048,2048,2,-1,-2,19.0056,136.3011,1.6737,156.9805,3484
datos/dna_2k.fasta,antidiagonal,1,8,guided,2048,2048,2,-1,-2,8.5702,51.4060,0.7603,60.7365,3484
datos/dna_2k.fasta,antidiagonal,1,8,guided,2048,2048,2,-1,-2,14.7321,236.9787,0.4204,252.1312,3484
datos/dna_2k.fasta,antidiagonal,1,8,guided,2048,2048,2,-1,-2,19.0629,126.4002,1.5176,146.9807,3484
datos/dna_2k.fasta,antidiagonal,1,8,guided,2048,2048,2,-1,-2,16.1431,113.5918,1.4244,131.1593,3484
datos/dna_2k.fasta,antidiagonal,1,8,guided,2048,2048,2,-1,-2,9.4099,63.5593,0.8273,73.7965,3484
datos/dna_2k.fasta,antidiagonal,1,8,guided,2048,2048,2,-1,-2,9.5150,64.1740,0.8462,74.5353,3484
datos/dna_2k.fasta,antidiagonal,1,8,guided,2048,2048,2,-1,-2,9.3995,63.0664,0.8226,73.2885,3484
datos/dna_2k.fasta,antidiagonal,1,8,guided,2048,2048,2,-1,-2,9.4005,174.4965,0.5590,184.4559,3484
datos/dna_2k.fasta,antidiagonal,1,8,guided,2048,2048,2,-1,-2,4.2088,28.4158,0.4139,33.0385,3484
datos/dna_2k.fasta,antidiagonal,1,8,guided,2048,2048,2,-1,-2,4.3602,27.7519,0.4133,32.5255,3484
datos/dna_2k.fasta,antidiagonal,1,8,guided,2048,2048,2,-1,-2,4.4450,57.8506,0.4670,62.7626,3484
datos/dna_2k.fasta,antidiagonal,1,8,guided,2048,2048,2,-1,-2,19.4296,121.8424,1.5336,142.8057,3484
datos/dna_2k.fasta,antidiagonal,1,8,guided,2048,2048,2,-1,-2,9.9969,64.5144,0.8746,75.3859,3484
datos/dna_2k.fasta,antidiagonal,1,8,guided,2048,2048,2,-1,-2,11.7293,82.3566,1.0343,95.1202,3484
datos/dna_2k.fasta,antidiagonal,1,8,guided,2048,2048,2,-1,-2,11.8403,76.0334,1.0435,88.9172,3484
datos/dna_2k.fasta,antidiagonal,1,8,guided,2048,2048,2,-1,-2,11.9054,83.1456,1.0349,96.0860,3484
datos/dna_2k.fasta,antidiagonal,1,8,guided,2048,2048,2,-1,-2,11.9541,82.9022,1.0363,95.8926,3484
datos/dna_2k.fasta,antidiagonal,1,8,guided,2048,2048,2,-1,-2,11.9036,77.5586,1.0284,90.4906,3484
datos/dna_2k.fasta,antidiagonal,1,8,guided,2048,2048,2,-1,-2,11.9169,155.4837,0.7087,168.1094,3484
datos/dna_2k.fasta,antidiagonal,1,8,guided,2048,2048,2,-1,-2,7.8584,50.3678,0.6987,58.9249,3484
datos/dna_2k.fasta,antidiagonal,1,8,guided,2048,2048,2,-1,-2,8.8181,59.8815,0.7947,69.4943,3484
datos/dna_2k.fasta,antidiagonal,1,8,guided,2048,2048,2,-1,-2,8.8997,60.4583,0.7890,70.1470,3484
datos/dna_2k.fasta,antidiagonal,1,8,guided,2048,2048,2,-1,-2,8.9759,61.8736,0.7954,71.6450,3484
datos/dna_2k.fasta,antidiagonal,1,8,guided,2048,2048,2,-1,-2,8.9546,56.9432,0.7956,66.6934,3484
datos/dna_2k.fasta,antidiagonal,1,8,guided,2048,2048,2,-1,-2,8.8416,56.1236,0.7956,65.7608,3484
datos/dna_2k.fasta,antidiagonal,1,8,guided,2048,2048,2,-1,-2,8.9180,61.4490,0.7954,71.1624,3484
datos/dna_2k.fasta,antidiagonal,1,8,guided,2048,2048,2,-1,-2,10.5039,71.3011,0.9153,82.7203,3484
datos/dna_2k.fasta,antidiagonal,1,8,guided,2048,2048,2,-1,-2,10.3733,68.7087,0.9279,80.0099,3484
datos/dna_2k.fasta,antidiagonal,1,8,guided,2048,2048,2,-1,-2,10.4753,147.8041,0.9443,159.2237,3484
datos/dna_2k.fasta,bloques,1,2,static,2048,2048,2,-1,-2,10.6571,32.4259,0.7151,43.7982,3484
datos/dna_2k.fasta,bloques,1,2,static,2048,2048,2,-1,-2,10.5834,32.1973,0.7118,43.4926,3484
datos/dna_2k.fasta,bloques,1,2,static,2048,2048,2,-1,-2,19.6097,63.3359,1.2704,84.2159,3484
datos/dna_2k.fasta,bloques,1,2,static,2048,2048,2,-1,-2,19.5197,60.6296,1.2696,81.4189,3484
datos/dna_2k.fasta,bloques,1,2,static,2048,2048,2,-1,-2,13.8465,42.1411,0.9135,56.9011,3484
datos/dna_2k.fasta,bloques,1,2,static,2048,2048,2,-1,-2,13.8186,42.5435,0.9326,57.2947,3484
datos/dna_2k.fasta,bloques,1,2,static,2048,2048,2,-1,-2,17.8097,54.7559,1.1667,73.7322,3484
datos/dna_2k.fasta,bloques,1,2,static,2048,2048,2,-1,-2,17.7039,54.5868,1.2086,73.4993,3484
datos/dna_2k.fasta,bloques,1,2,static,2048,2048,2,-1,-2,12.7869,39.2763,0.8482,52.9114,3484
datos/dna_2k.fasta,bloques,1,2,static,2048,2048,2,-1,-2,12.7670,39.8939,0.8424,53.5033,3484
datos/dna_2k.fasta,bloques,1,2,static,2048,2048,2,-1,-2,12.8138,39.5020,0.8444,53.1602,3484
datos/dna_2k.fasta,bloques,1,2,static,2048,2048,2,-1,-2,12.6016,39.8395,0.8592,53.3003,3484
datos/dna_2k.fasta,bloques,1,2,static,2048,2048,2,-1,-2,19.4833,60.4879,1.2714,81.2426,3484
datos/dna_2k.fasta,bloques,1,2,static,2048,2048,2,-1,-2,19.4673,60.5445,1.2800,81.2919,3484
datos/dna_2k.fasta,bloques,1,2,static,2048,2048,2,-1,-2,19.3531,60.4937,1.2877,81.1346,3484
datos/dna_2k.fasta,bloques,1,2,static,2048,2048,2,-1,-2,16.4674,50.0136,1.0682,67.5492,3484
datos/dna_2k.fasta,bloques,1,2,static,2048,2048,2,-1,-2,19.1493,54.9699,1.1652,75.2844,3484
datos/dna_2k.fasta,bloques,1,2,static,2048,2048,2,-1,-2,17.6253,54.4952,1.1722,73.2927,3484
datos/dna_2k.fasta,bloques,1,2,static,2048,2048,2,-1,-2,19.4048,60.2474,1.3033,80.9554,3484
datos/dna_2k.fasta,bloques,1,2,static,2048,2048,2,-1,-2,18.8267,54.8373,1.1605,74.8245,3484
datos/dna_2k.fasta,bloques,1,2,static,2048,2048,2,-1,-2,17.4361,49.9319,1.0737,68.4416,3484
datos/dna_2k.fasta,bloques,1,2,static,2048,2048,2,-1,-2,16.2281,49.6346,1.0701,66.9328,3484
datos/dna_2k.fasta,bloques,1,2,static,2048,2048,2,-1,-2,17.5475,54.4978,1.1584,73.2037,3484
datos/dna_2k.fasta,bloques,1,2,static,2048,2048,2,-1,-2,18.5812,61.3670,1.3288,81.2771,3484
datos/dna_2k.fasta,bloques,1,2,static,2048,2048,2,-1,-2,17.6434,55.1327,1.1588,73.9349,3484
datos/dna_2k.fasta,bloques,1,2,static,2048,2048,2,-1,-2,19.3865,54.7361,1.1616,75.2842,3484
datos/dna_2k.fasta,bloques,1,2,static,2048,2048,2,-1,-2,17.6147,54.6563,1.1716,73.4426,3484
datos/dna_2k.fasta,bloques,1,2,static,2048,2048,2,-1,-2,17.8209,54.5666,1.1653,73.5528,3484
datos/dna_2k.fasta,bloques,1,2,static,2048,2048,2,-1,-2,17.6389,54.6333,1.2179,73.4901,3484
datos/dna_2k.fasta,bloques,1,2,static,2048,2048,2,-1,-2,16.3472,49.7195,1.0891,67.1558,3484
datos/dna_2k.fasta,bloques,1,2,static,2048,2048,2,-1,-2,17.7473,54.9083,1.2583,73.9139,3484
datos/dna_2k.fasta,bloques,1,2,static,2048,2048,2,-1,-2,19.4636,55.1468,1.1577,75.7681,3484
datos/dna_2k.fasta,bloques,1,2,static,2048,2048,2,-1,-2,17.7286,54.4837,1.1699,73.3821,3484
datos/dna_2k.fasta,bloques,1,2,static,2048,2048,2,-1,-2,17.5038,55.0155,1.1544,73.6737,3484
datos/dna_2k.fasta,bloques,1,2,static,2048,2048,2,-1,-2,19.3938,60.6398,1.2621,81.2957,3484
datos/dna_2k.fasta,bloques,1,2,static,2048,2048,2,-1,-2,19.1512,60.4498,1.2776,80.8786,3484
datos/dna_2k.fasta,bloques,1,2,static,2048,2048,2,-1,-2,16.1650,49.8191,1.0641,67.0483,3484
datos/dna_2k.fasta,bloques,1,2,static,2048,2048,2,-1,-2,16.1747,55.8628,1.0683,73.1057,3484
datos/dna_2k.fasta,bloques,1,2,static,2048,2048,2,-1,-2,16.3770,50.1978,1.0968,67.6715,3484
datos/dna_2k.fasta,bloques,1,2,static,2048,2048,2,-1,-2,19.4138,54.8044,1.1553,75.3735,3484
datos/dna_2k.fasta,bloques,1,2,static,2048,2048,2,-1,-2,17.6926,56.2984,1.1502,75.1412,3484
datos/dna_2k.fasta,bloques,1,2,static,2048,2048,2,-1,-2,12.6753,39.2620,0.8589,52.7962,3484
datos/dna_2k.fasta,bloques,1,2,static,2048,2048,2,-1,-2,19.4715,54.8746,1.1580,75.5041,3484
datos/dna_2k.fasta,bloques,1,2,static,2048,2048,2,-1,-2,18.6841,55.0614,1.1931,74.9386,3484
datos/dna_2k.fasta,bloques,1,2,static,2048,2048,2,-1,-2,17.3937,54.8146,1.1880,73.3963,3484
datos/dna_2k.fasta,bloques,1,2,static,2048,2048,2,-1,-2,19.0731,60.8425,1.2621,81.1777,3484
datos/dna_2k.fasta,bloques,1,2,static,2048,2048,2,-1,-2,19.0070,54.7004,1.1643,74.8717,3484
datos/dna_2k.fasta,bloques,1,2,static,2048,2048,2,-1,-2,16.2128,49.6168,1.0669,66.8966,3484
datos/dna_2k.fasta,bloques,1,2,static,2048,2048,2,-1,-2,16.2086,50.4188,1.0848,67.7122,3484
datos/dna_2k.fasta,bloques,1,2,static,2048,2048,2,-1,-2,17.6496,54.6156,1.1682,73.4334,3484
datos/dna_2k.fasta,bloques,1,4,static,2048,2048,2,-1,-2,17.6105,31.0680,1.1500,49.8284,3484
datos/dna_2k.fasta,bloques,1,4,static,2048,2048,2,-1,-2,19.4748,34.3065,1.2567,55.0381,3484
datos/dna_2k.fasta,bloques,1,4,static,2048,2048,2,-1,-2,17.5932,31.3233,1.1564,50.0730,3484
datos/dna_2k.fasta,bloques,1,4,static,2048,2048,2,-1,-2,17.3445,31.2416,1.1483,49.7345,3484
datos/dna_2k.fasta,bloques,1,4,static,2048,2048,2,-1,-2,19.3376,34.2623,1.2727,54.8726,3484
datos/dna_2k.fasta,bloques,1,4,static,2048,2048,2,-1,-2,19.3155,37.2649,1.2579,57.8383,3484
datos/dna_2k.fasta,bloques,1,4,static,2048,2048,2,-1,-2,13.5953,23.9110,0.9085,38.4148,3484
datos/dna_2k.fasta,bloques,1,4,static,2048,2048,2,-1,-2,13.6233,24.3105,0.9212,38.8549,3484
datos/dna_2k.fasta,bloques,1,4,static,2048,2048,2,-1,-2,13.6426,24.3049,0.9024,38.8499,3484
datos/dna_2k.fasta,bloques,1,4,static,2048,2048,2,-1,-2,13.7388,24.3047,0.9055,38.9491,3484
datos/dna_2k.fasta,bloques,1,4,static,2048,2048,2,-1,-2,13.6042,24.1621,0.9007,38.6670,3484
datos/dna_2k.fasta,bloques,1,4,static,2048,2048,2,-1,-2,13.6169,24.2162,0.9766,38.8097,3484
datos/dna_2k.fasta,bloques,1,4,static,2048,2048,2,-1,-2,13.7538,24.5009,0.9061,39.1609,3484
